history

2021-04-07;23602
2021-04-08;23924
2021-04-09;24410
2021-04-12;25432
2021-04-13;25384
2021-04-14;24886
2021-04-15;25112
2021-04-16;25480
2021-04-19;25240
2021-04-20;25202
2021-04-21;25308
2021-04-22;25690
2021-04-23;25770
2021-04-26;26444
2021-04-27;26952
2021-04-28;26326
2021-04-29;26334
2021-04-30;25732
2021-05-04;26202
2021-05-05;26646
2021-05-06;26824
2021-05-07;27000
2021-05-10;27046
2021-05-11;27338
2021-05-12;27266
2021-05-13;27388
2021-05-14;27390
2021-05-17;27352
2021-05-18;27352
2021-05-19;27110
2021-05-20;27156
2021-05-21;27064
2021-05-24;26982
2021-05-25;26730
2021-05-26;26986
2021-05-27;26994
2021-05-28;27134
2021-05-31;26404
2021-06-01;26750
2021-06-02;26944
2021-06-03;26630
2021-06-04;26400
2021-06-07;26246
2021-06-08;26072
2021-06-09;26502
2021-06-10;26192
2021-06-11;26178
2021-06-14;26314
2021-06-15;26054
2021-06-16;25664
2021-06-17;24970
2021-06-18;25000
2021-06-21;25372
2021-06-22;25078
2021-06-23;25336
2021-06-24;24358
2021-06-25;24734
2021-06-28;24948
2021-06-29;24702
2021-06-30;24812
2021-07-01;24612
2021-07-02;25014
2021-07-05;24924
2021-07-06;24462
2021-07-07;24658
2021-07-08;24514
2021-07-09;24780
2021-07-12;25112
2021-07-13;25662
2021-07-14;25734
2021-07-15;25624
2021-07-16;25248
2021-07-19;25046
2021-07-20;25138
2021-07-21;25050
2021-07-22;25080
2021-07-23;24990
2021-07-26;25180
2021-07-27;25432
2021-07-28;25690
2021-07-29;25178
2021-07-30;25318
2021-08-02;25290
2021-08-03;25582
2021-08-04;25446
2021-08-05;25496
2021-08-06;25102
2021-08-09;24870
2021-08-10;24650
2021-08-11;24528
2021-08-12;24700
2021-08-13;24460
2021-08-16;24426
2021-08-17;24572
2021-08-18;24146
2021-08-19;23736
2021-08-20;23550
2021-08-23;23858
2021-08-24;24066
2021-08-25;23932
2021-08-26;23712
2021-08-27;23986
2021-08-30;24266
2021-08-31;24032
2021-09-01;24228
2021-09-02;23880
2021-09-03;24442
2021-09-06;24658
